City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Buala,SB,-8.145,159.5921,79.65,81,97,2.91,overcast clouds
1,Cape Town,ZA,-33.9258,18.4232,58.08,44,40,17.27,scattered clouds
2,Bambanglipuro,ID,-7.95,110.2833,76.42,79,86,4.83,overcast clouds
3,Tecoanapa,MX,16.5167,-98.75,86.81,65,36,3.27,scattered clouds
4,Ushuaia,AR,-54.8,-68.3,44.22,56,75,6.91,broken clouds
5,Xuanhua,CN,40.6103,115.0447,59.52,94,83,4.79,broken clouds
6,Visby,SE,57.6409,18.296,55.85,82,40,14.97,scattered clouds
7,Basco,PH,20.4487,121.9702,83.48,70,48,21.63,light rain
8,Maniitsoq,GL,65.4167,-52.9,39.83,76,71,10.0,broken clouds
9,New Norfolk,AU,-42.7826,147.0587,54.9,75,100,1.01,overcast clouds
10,San-Pedro,CI,4.7485,-6.6363,79.48,80,71,9.26,broken clouds
11,Grand Gaube,MU,-20.0064,57.6608,73.8,71,3,8.99,clear sky
12,Albany,US,42.6001,-73.9662,71.67,69,93,8.16,overcast clouds
13,Longyearbyen,SJ,78.2186,15.6401,36.54,95,100,2.86,overcast clouds
14,Mataura,NZ,-46.1927,168.8643,49.48,89,100,1.19,overcast clouds
15,Mahebourg,MU,-20.4081,57.7,73.69,78,75,17.27,broken clouds
16,Mar Del Plata,AR,-38.0023,-57.5575,66.0,50,0,15.01,light rain
17,Sarakhs,IR,36.5449,61.1577,64.54,29,0,4.61,clear sky
18,Saint-Philippe,RE,-21.3585,55.7679,72.95,81,38,12.8,scattered clouds
19,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
20,Yellowknife,CA,62.456,-114.3525,46.92,91,75,13.8,broken clouds
21,Bella Union,UY,-30.2752,-57.6007,76.21,60,86,9.64,overcast clouds
22,Yumen,CN,40.2833,97.2,47.95,35,38,16.6,scattered clouds
23,Gazimurskiy Zavod,RU,51.5461,118.3266,27.37,83,87,3.76,overcast clouds
24,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
25,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
26,Tuktoyaktuk,CA,69.4541,-133.0374,35.6,93,90,6.91,overcast clouds
27,Egvekinot,RU,66.3167,-179.1667,6.26,88,7,1.9,clear sky
28,Kargasok,RU,59.0556,80.8572,30.78,95,98,4.83,overcast clouds
29,Ribeira Grande,PT,38.5167,-28.7,75.6,83,75,16.11,broken clouds
30,Ilulissat,GL,69.2167,-51.1,33.82,75,20,3.44,few clouds
31,Quatre Cocos,MU,-20.2078,57.7625,73.51,78,12,13.6,few clouds
32,Hermanus,ZA,-34.4187,19.2345,56.89,59,59,6.35,broken clouds
33,Barrow,US,71.2906,-156.7887,28.42,74,90,20.71,overcast clouds
34,Vaini,TO,-21.2,-175.2,71.76,94,75,11.5,broken clouds
35,Punta Arenas,CL,-53.15,-70.9167,44.71,70,75,21.85,broken clouds
36,Hirara,JP,24.8,125.2833,81.34,69,8,14.88,clear sky
37,Broken Hill,AU,-31.95,141.4333,62.31,48,100,10.36,overcast clouds
38,Georgetown,MY,5.4112,100.3354,80.89,86,20,0.0,few clouds
39,Victoria,HK,22.2855,114.1577,86.32,79,16,1.01,few clouds
40,Hilo,US,19.7297,-155.09,72.81,90,90,5.75,light rain
41,Kaitangata,NZ,-46.2817,169.8464,46.27,92,100,4.68,overcast clouds
42,Jacobina,BR,-11.1806,-40.5183,91.62,24,0,9.8,clear sky
43,Saskylakh,RU,71.9167,114.0833,18.97,97,100,3.18,overcast clouds
44,Mount Gambier,AU,-37.8333,140.7667,53.51,100,90,11.5,overcast clouds
45,Batticaloa,LK,7.7102,81.6924,80.55,80,66,6.15,broken clouds
46,Mangan,IN,27.5167,88.5333,70.81,84,43,5.06,scattered clouds
47,Gambela,ET,8.25,34.5833,70.36,97,100,2.46,overcast clouds
48,Upernavik,GL,72.7868,-56.1549,30.76,84,41,4.34,scattered clouds
49,Los Llanos De Aridane,ES,28.6585,-17.9182,73.15,78,40,14.97,scattered clouds
50,Bethel,US,41.3712,-73.414,72.77,65,1,3.0,clear sky
51,Port Hardy,CA,50.6996,-127.4199,50.0,100,90,4.61,moderate rain
52,Sambava,MG,-14.2667,50.1667,72.66,82,10,11.16,clear sky
53,Nicoya,CR,10.1483,-85.452,89.15,67,39,4.47,scattered clouds
54,Faanui,PF,-16.4833,-151.75,79.29,68,25,18.48,scattered clouds
55,Arraial Do Cabo,BR,-22.9661,-42.0278,84.16,61,0,6.91,clear sky
56,Marsa Matruh,EG,31.3525,27.2453,75.4,57,40,11.5,scattered clouds
57,Tobol,KZ,52.6844,62.5794,45.7,84,100,6.17,overcast clouds
58,Maceio,BR,-9.6658,-35.7353,87.24,70,75,9.22,broken clouds
59,Jamestown,US,42.097,-79.2353,72.01,56,1,7.0,clear sky
60,Qaanaaq,GL,77.484,-69.3632,26.82,83,100,13.2,overcast clouds
61,Kahului,US,20.8947,-156.47,77.85,84,20,10.36,few clouds
62,Castro,BR,-24.7911,-50.0119,71.6,71,100,1.16,overcast clouds
63,Kachiry,KZ,53.0675,76.1036,36.59,72,100,8.75,overcast clouds
64,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,80.62,74,17,10.04,few clouds
65,Goulburn,AU,-34.75,149.7167,44.65,98,38,11.07,scattered clouds
66,Giaveno,IT,45.047,7.3492,66.72,73,98,1.12,overcast clouds
67,Saint George,US,37.1041,-113.5841,77.34,30,1,1.01,clear sky
68,Dingle,PH,10.9995,122.6711,76.84,90,98,2.13,overcast clouds
69,Nikolskoye,RU,59.7035,30.7861,51.69,87,78,5.19,broken clouds
70,Dikson,RU,73.5069,80.5464,33.93,87,100,14.45,light rain
71,Port Hawkesbury,CA,45.6169,-61.3485,60.87,75,90,4.0,overcast clouds
72,Puerto Ayora,EC,-0.7393,-90.3518,71.98,81,91,10.04,overcast clouds
73,Ponta Do Sol,PT,32.6667,-17.1,78.71,75,0,2.21,clear sky
74,Mamallapuram,IN,12.6264,80.1722,84.25,81,70,10.58,broken clouds
75,Bluff,NZ,-46.6,168.3333,49.8,85,100,8.59,overcast clouds
76,Hithadhoo,MV,-0.6,73.0833,82.96,74,40,9.44,scattered clouds
77,Gizo,SB,-8.103,156.8419,82.15,74,100,3.4,overcast clouds
78,Camacha,PT,33.0833,-16.3333,72.36,64,40,11.5,scattered clouds
79,Sorland,NO,67.667,12.6934,49.89,79,100,2.37,overcast clouds
80,Aksha,RU,50.2814,113.2867,34.38,92,99,4.74,overcast clouds
81,Pahrump,US,36.2083,-115.9839,77.59,13,0,2.93,clear sky
82,Kitimat,CA,54.0524,-128.6534,44.98,100,100,3.89,light rain
83,Port Elizabeth,ZA,-33.918,25.5701,54.1,82,40,23.02,scattered clouds
84,Amapa,BR,1.0,-52.0,98.01,30,28,3.96,scattered clouds
85,Shintomi,JP,32.0785,131.4723,68.5,82,0,4.79,clear sky
86,Cidreira,BR,-30.1811,-50.2056,65.73,70,83,9.71,broken clouds
87,Salalah,OM,17.0151,54.0924,82.49,83,75,9.22,broken clouds
88,Kapaa,US,22.0752,-159.319,75.52,83,75,1.01,light rain
89,Dakar,SN,14.6937,-17.4441,87.93,70,40,6.91,scattered clouds
90,Shimoda,JP,34.6667,138.95,71.1,84,1,6.06,clear sky
91,Bredasdorp,ZA,-34.5322,20.0403,54.72,54,83,8.05,broken clouds
92,Baoning,CN,25.3378,110.026,76.86,88,0,0.0,clear sky
93,Tarko-Sale,RU,64.9225,77.785,29.53,97,100,13.4,light snow
94,Padang,ID,-0.9492,100.3543,75.25,81,100,2.53,overcast clouds
95,Kapoeta,SS,4.7717,33.5903,71.82,84,100,5.06,overcast clouds
96,Karasjok,NO,69.4719,25.5112,51.91,93,100,21.9,overcast clouds
97,Cap Estate,LC,14.0833,-60.95,87.46,66,75,10.36,broken clouds
98,Maarianhamina,AX,60.0973,19.9348,53.46,82,90,14.97,overcast clouds
99,Klaksvik,FO,62.2266,-6.589,50.92,84,100,26.46,overcast clouds
100,La Ronge,CA,55.1001,-105.2842,52.05,66,40,2.3,scattered clouds
101,Makakilo City,US,21.3469,-158.0858,75.52,82,75,4.61,light intensity drizzle
102,Ternate,ID,0.8,127.4,80.22,77,97,0.51,overcast clouds
103,Demyansk,RU,57.643,32.466,45.73,82,31,5.23,scattered clouds
104,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
105,Ambon,ID,-3.6954,128.1814,78.94,89,40,5.75,scattered clouds
106,Port Hedland,AU,-20.3167,118.5667,66.25,82,3,6.91,clear sky
107,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
108,Nago,JP,26.5881,127.9761,78.96,77,1,10.11,clear sky
109,Chokurdakh,RU,70.6333,147.9167,3.58,98,25,4.41,scattered clouds
110,Bassano,CA,50.7834,-112.4685,53.83,20,81,21.63,broken clouds
111,Tabas,IR,33.5959,56.9244,78.28,21,0,8.88,clear sky
112,Rawson,AR,-43.3002,-65.1023,50.04,53,100,35.68,overcast clouds
113,Rupert,US,42.6191,-113.6772,58.89,46,1,3.44,clear sky
114,Clyde River,CA,70.4692,-68.5914,39.43,81,90,4.61,overcast clouds
115,Eyl,SO,7.9803,49.8164,78.82,79,16,17.45,few clouds
116,Toluviejo,CO,9.4508,-75.4386,85.33,71,66,3.51,broken clouds
117,Khatanga,RU,71.9667,102.5,21.33,98,91,2.66,overcast clouds
118,Gillette,US,44.2911,-105.5022,63.03,30,1,3.44,clear sky
119,Alta Floresta,BR,-9.8756,-56.0861,98.04,33,22,2.89,few clouds
120,Geraldton,AU,-28.7667,114.6,59.41,82,76,8.05,broken clouds
121,Venice,US,27.0998,-82.4543,89.98,62,20,5.99,few clouds
122,Yining,CN,29.0361,114.5636,73.74,79,0,2.46,clear sky
123,Zabol,AF,32.25,67.25,66.97,21,8,12.28,clear sky
124,Thompson,CA,55.7435,-97.8558,50.16,87,75,4.61,broken clouds
125,Kamloops,CA,50.6665,-120.3192,52.75,67,75,12.66,broken clouds
126,Lebu,CL,-37.6167,-73.65,51.22,53,57,14.29,broken clouds
127,Hobart,AU,-42.8794,147.3294,55.26,93,90,4.61,overcast clouds
128,Mtwara,TZ,-10.2667,40.1833,75.72,79,7,11.32,clear sky
129,Nanortalik,GL,60.1432,-45.2371,43.66,57,0,10.51,clear sky
130,Andros Town,BS,24.7,-77.7667,82.36,65,83,16.15,broken clouds
131,Tasiilaq,GL,65.6145,-37.6368,39.36,62,70,5.79,broken clouds
132,Glendive,US,47.1053,-104.7125,64.18,48,1,6.91,clear sky
133,Sisimiut,GL,66.9395,-53.6735,38.44,77,52,6.73,broken clouds
134,Roald,NO,62.5833,6.1333,58.33,76,0,4.61,clear sky
135,San Policarpo,PH,12.1791,125.5072,80.46,81,99,1.03,overcast clouds
136,Marrakesh,MA,31.6315,-8.0083,98.67,12,0,6.91,clear sky
137,Ostrovnoy,RU,68.0531,39.5131,44.83,85,65,18.32,broken clouds
138,Jinchang,CN,38.4953,102.1739,59.67,34,19,6.64,few clouds
139,Palmer,US,42.1584,-72.3287,72.32,56,75,1.99,broken clouds
140,Tuatapere,NZ,-46.1333,167.6833,49.82,89,100,3.31,light rain
141,Borna,DE,51.1167,12.5,66.61,59,76,9.24,broken clouds
142,Pitimbu,BR,-7.4706,-34.8086,84.79,71,8,12.17,clear sky
143,Oranjestad,AW,12.524,-70.027,89.55,71,20,5.01,few clouds
144,Mugumu,TZ,-1.85,34.7,70.66,58,99,5.97,light rain
145,San Cristobal,VE,7.7669,-72.225,84.38,46,84,8.19,broken clouds
146,Ahipara,NZ,-35.1667,173.1667,53.19,91,64,8.3,broken clouds
147,Gat,IL,31.61,34.7642,77.68,100,11,6.64,few clouds
148,General Pico,AR,-35.6566,-63.7568,66.54,25,99,19.04,overcast clouds
149,Bowen,AU,-20.0167,148.2333,66.42,93,4,3.87,clear sky
150,Iqaluit,CA,63.7506,-68.5145,40.73,65,40,2.3,scattered clouds
151,Chuy,UY,-33.6971,-53.4616,65.17,53,0,8.88,clear sky
152,Svobodnyy,RU,51.4,128.1333,35.46,71,7,3.51,clear sky
153,Valley City,US,46.9233,-98.0032,65.14,82,1,8.05,clear sky
154,Airai,TL,-8.9266,125.4092,60.31,91,99,0.34,overcast clouds
155,Vung Tau,VN,10.346,107.0843,79.2,85,84,4.68,broken clouds
156,Mandera,KE,3.9366,41.867,91.17,33,48,11.27,scattered clouds
157,Lompoc,US,34.6391,-120.4579,86.13,100,1,0.0,clear sky
158,Campbeltown,GB,55.4258,-5.6076,53.65,75,95,9.62,overcast clouds
159,Leiyang,CN,26.4024,112.8591,82.69,61,20,5.55,few clouds
160,Vila Franca Do Campo,PT,37.7167,-25.4333,79.2,73,26,11.27,scattered clouds
161,Champerico,GT,14.3,-91.9167,92.77,70,96,5.03,overcast clouds
162,Yerbogachen,RU,61.2767,108.0108,26.42,90,46,1.79,scattered clouds
163,Ibra,OM,22.6906,58.5334,77.81,60,100,8.63,overcast clouds
164,Havoysund,NO,70.9963,24.6622,52.68,88,100,11.95,overcast clouds
165,Ust-Nera,RU,64.5667,143.2,28.11,90,99,3.47,overcast clouds
166,Nizhniy Baskunchak,RU,48.2198,46.8311,52.93,39,1,6.96,clear sky
167,Esperance,AU,-33.8667,121.9,53.44,71,30,22.15,scattered clouds
168,Berlevag,NO,70.8578,29.0864,49.21,86,94,27.58,overcast clouds
169,Porto Novo,BJ,6.4965,2.6036,85.82,75,37,8.84,scattered clouds
170,Margate,GB,51.3813,1.3862,59.88,94,100,11.01,moderate rain
171,Pangody,RU,65.85,74.4859,30.31,85,100,15.01,overcast clouds
172,Sibiti,CG,-3.6819,13.3499,76.06,76,91,3.74,light rain
173,Bereda,ES,43.2686,-7.5406,65.14,92,100,13.27,overcast clouds
174,East London,ZA,-33.0153,27.9116,58.14,62,20,27.63,few clouds
175,Elliot,ZA,-31.3333,27.85,47.52,88,84,5.77,light rain
176,Ariquemes,BR,-9.9133,-63.0408,96.78,33,23,4.94,few clouds
177,Kodra,UA,50.5949,29.5587,54.43,60,43,7.47,scattered clouds
178,Keti Bandar,PK,24.1447,67.4497,83.25,84,86,8.01,overcast clouds
179,Mount Isa,AU,-20.7333,139.5,60.57,27,0,4.61,clear sky
180,Srivardhan,IN,18.0333,73.0167,80.31,90,100,6.29,overcast clouds
181,Rocha,UY,-34.4833,-54.3333,67.44,46,1,10.87,clear sky
182,Xuddur,SO,4.1213,43.8894,82.18,50,72,11.41,broken clouds
183,Nemuro,JP,43.3236,145.575,58.17,83,75,17.11,broken clouds
184,Constitucion,CL,-35.3333,-72.4167,56.46,50,6,13.76,clear sky
185,Severo-Kurilsk,RU,50.6789,156.125,48.15,95,100,19.46,light rain
186,Aksarka,RU,66.5606,67.7975,31.42,82,81,11.41,broken clouds
187,Avera,US,33.194,-82.5271,83.93,49,13,6.38,few clouds
188,Ballina,AU,-28.8667,153.5667,57.78,82,21,5.75,few clouds
189,Vila Velha,BR,-20.3297,-40.2925,87.75,58,0,18.41,clear sky
190,Kavaratti,IN,10.5669,72.642,82.08,80,100,17.09,overcast clouds
191,Pochutla,MX,15.7432,-96.4661,89.42,60,18,5.26,few clouds
192,Fairbanks,US,64.8378,-147.7164,31.96,94,90,8.05,snow
193,Gaspe,CA,48.8334,-64.4819,52.02,87,90,3.44,overcast clouds
194,Bodden Town,KY,19.2833,-81.25,89.01,74,40,5.99,scattered clouds
195,Catuday,PH,16.2923,119.8062,79.27,77,75,8.3,broken clouds
196,Deputatskiy,RU,69.3,139.9,13.14,90,84,5.7,broken clouds
197,Shingu,JP,33.7333,135.9833,65.89,75,0,5.41,clear sky
198,San Andres,CO,12.5847,-81.7006,87.82,70,40,13.8,scattered clouds
199,Libreville,GA,0.3925,9.4537,80.62,83,40,9.22,scattered clouds
200,Kodiak,US,57.79,-152.4072,36.91,52,90,23.02,light snow
201,Carnarvon,AU,-24.8667,113.6333,64.47,72,0,12.66,clear sky
202,Leticia,CO,-4.2153,-69.9406,89.65,62,75,3.44,broken clouds
203,Hami,CN,42.8,93.45,54.09,31,100,27.29,light rain
204,Avarua,CK,-21.2078,-159.775,71.65,100,75,2.3,light rain
205,San Vicente,AR,-26.6167,-54.1333,66.42,97,100,4.56,overcast clouds
206,Antofagasta,CL,-23.65,-70.4,68.22,54,13,10.87,few clouds
207,Sao Joao Da Barra,BR,-21.6403,-41.0511,87.89,75,89,12.95,overcast clouds
208,Beringovskiy,RU,63.05,179.3167,29.98,90,99,9.98,overcast clouds
209,Buraydah,SA,26.326,43.975,93.65,11,5,4.03,clear sky
210,Dondo,MZ,-19.6094,34.7431,76.51,80,1,10.96,clear sky
211,Honiara,SB,-9.4333,159.95,77.76,87,99,2.73,overcast clouds
212,Buchanan,LR,5.8808,-10.0467,82.36,87,100,5.06,light rain
213,Nome,US,64.5011,-165.4064,29.16,80,40,9.22,scattered clouds
214,Ambovombe,MG,-25.1667,46.0833,75.69,69,36,10.33,scattered clouds
215,Saint-Augustin,CA,51.226,-58.6502,46.35,91,100,13.8,overcast clouds
216,Carmen,MX,18.6333,-91.8333,86.04,74,20,10.36,few clouds
217,Praia Da Vitoria,PT,38.7333,-27.0667,79.05,73,40,16.26,scattered clouds
218,Yenagoa,NG,4.9247,6.2642,79.02,88,97,4.43,light rain
219,Kamphaeng Phet,TH,16.25,99.5,75.06,91,100,4.05,light rain
220,Leningradskiy,RU,69.3833,178.4167,13.06,74,37,12.41,scattered clouds
221,Chiang Klang,TH,19.2938,100.8617,73.74,98,99,1.19,overcast clouds
222,Elizabeth City,US,36.2946,-76.2511,78.85,62,20,1.99,few clouds
